id_1,id_2,similarity,id_A,county_code_A,county_name_A,state_code_A,state_name_A,id_B,county_code_B,county_name_B,state_code_B,state_name_B,category
MD_003,CA_001,0.8900248590156448,MD_003,3,Anne Arundel County,24,Maryland,CA_001,1,Alameda County,6,California,similar
AR_007,AL_003,0.8882810602730777,AR_007,7,Benton County,5,Arkansas,AL_003,3,Baldwin County,1,Alabama,similar
AL_003,AR_007,0.8882810602730777,AL_003,3,Baldwin County,1,Alabama,AR_007,7,Benton County,5,Arkansas,similar
WY_009,WY_005,0.8871465228852647,WY_009,9,Converse County,56,Wyoming,WY_005,5,Campbell County,56,Wyoming,similar
WY_005,WY_009,0.8871465228852647,WY_005,5,Campbell County,56,Wyoming,WY_009,9,Converse County,56,Wyoming,similar
AR_003,KY_001,0.8866915415441388,AR_003,3,Ashley County,5,Arkansas,KY_001,1,Adair County,21,Kentucky,similar
KY_001,AR_003,0.8866915415441388,KY_001,1,Adair County,21,Kentucky,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,SC_009,0.8860496803645691,AR_003,3,Ashley County,5,Arkansas,SC_009,9,Bamberg County,45,South Carolina,similar
SC_009,AR_003,0.8860496803645691,SC_009,9,Bamberg County,45,South Carolina,AR_003,3,Ashley County,5,Arkansas,similar
DE_005,DE_001,0.8860034583997671,DE_005,5,Sussex County,10,Delaware,DE_001,1,Kent County,10,Delaware,similar
DE_001,DE_005,0.8860034583997671,DE_001,1,Kent County,10,Delaware,DE_005,5,Sussex County,10,Delaware,similar
GA_001,MS_003,0.885778328660451,GA_001,1,Appling County,13,Georgia,MS_003,3,Alcorn County,28,Mississippi,similar
MS_003,GA_001,0.885778328660451,MS_003,3,Alcorn County,28,Mississippi,GA_001,1,Appling County,13,Georgia,similar
OK_005,KY_003,0.8850604112745531,OK_005,5,Atoka County,40,Oklahoma,KY_003,3,Allen County,21,Kentucky,similar
KY_003,OK_005,0.8850604112745531,KY_003,3,Allen County,21,Kentucky,OK_005,5,Atoka County,40,Oklahoma,similar
MS_001,MS_007,0.8847666913451022,MS_001,1,Adams County,28,Mississippi,MS_007,7,Attala County,28,Mississippi,similar
MS_007,MS_001,0.8847666913451022,MS_007,7,Attala County,28,Mississippi,MS_001,1,Adams County,28,Mississippi,similar
WY_009,ND_003,0.8834174224427225,WY_009,9,Converse County,56,Wyoming,ND_003,3,Barnes County,38,North Dakota,similar
ND_003,WY_009,0.8834174224427225,ND_003,3,Barnes County,38,North Dakota,WY_009,9,Converse County,56,Wyoming,similar
OK_005,KY_001,0.8821663747264007,OK_005,5,Atoka County,40,Oklahoma,KY_001,1,Adair County,21,Kentucky,similar
KY_001,OK_005,0.8821663747264007,KY_001,1,Adair County,21,Kentucky,OK_005,5,Atoka County,40,Oklahoma,similar
MO_009,FL_007,0.8819300825855073,MO_009,9,Barry County,29,Missouri,FL_007,7,Bradford County,12,Florida,similar
FL_007,MO_009,0.8819300825855073,FL_007,7,Bradford County,12,Florida,MO_009,9,Barry County,29,Missouri,similar
OR_005,WA_005,0.8809602142521124,OR_005,5,Clackamas County,41,Oregon,WA_005,5,Benton County,53,Washington,similar
WA_005,OR_005,0.8809602142521124,WA_005,5,Benton County,53,Washington,OR_005,5,Clackamas County,41,Oregon,similar
WV_005,AL_005,0.8804684644001078,WV_005,5,Boone County,54,West Virginia,AL_005,5,Barbour County,1,Alabama,similar
AL_005,WV_005,0.8804684644001078,AL_005,5,Barbour County,1,Alabama,WV_005,5,Boone County,54,West Virginia,similar
OK_001,WV_001,0.8796705305277047,OK_001,1,Adair County,40,Oklahoma,WV_001,1,Barbour County,54,West Virginia,similar
WV_001,OK_001,0.8796705305277047,WV_001,1,Barbour County,54,West Virginia,OK_001,1,Adair County,40,Oklahoma,similar
AR_009,MO_009,0.8796022801221212,AR_009,9,Boone County,5,Arkansas,MO_009,9,Barry County,29,Missouri,similar
MO_009,AR_009,0.8796022801221212,MO_009,9,Barry County,29,Missouri,AR_009,9,Boone County,5,Arkansas,similar
KS_005,KS_001,0.8794291113750283,KS_005,5,Atchison County,20,Kansas,KS_001,1,Allen County,20,Kansas,similar
KS_001,KS_005,0.8794291113750283,KS_001,1,Allen County,20,Kansas,KS_005,5,Atchison County,20,Kansas,similar
AL_007,KY_001,0.8792697812672949,AL_007,7,Bibb County,1,Alabama,KY_001,1,Adair County,21,Kentucky,similar
KY_001,AL_007,0.8792697812672949,KY_001,1,Adair County,21,Kentucky,AL_007,7,Bibb County,1,Alabama,similar
ND_009,WY_005,0.8790288072264154,ND_009,9,Bottineau County,38,North Dakota,WY_005,5,Campbell County,56,Wyoming,similar
WY_005,ND_009,0.8790288072264154,WY_005,5,Campbell County,56,Wyoming,ND_009,9,Bottineau County,38,North Dakota,similar
MO_009,TN_003,0.8785971099416225,MO_009,9,Barry County,29,Missouri,TN_003,3,Bedford County,47,Tennessee,similar
TN_003,MO_009,0.8785971099416225,TN_003,3,Bedford County,47,Tennessee,MO_009,9,Barry County,29,Missouri,similar
NC_001,TN_009,0.8785460419424216,NC_001,1,Alamance County,37,North Carolina,TN_009,9,Blount County,47,Tennessee,similar
TN_009,NC_001,0.8785460419424216,TN_009,9,Blount County,47,Tennessee,NC_001,1,Alamance County,37,North Carolina,similar
SC_007,DE_001,0.8784459748615702,SC_007,7,Anderson County,45,South Carolina,DE_001,1,Kent County,10,Delaware,similar
DE_001,SC_007,0.8784459748615702,DE_001,1,Kent County,10,Delaware,SC_007,7,Anderson County,45,South Carolina,similar
AL_007,MS_007,0.8781797422572793,AL_007,7,Bibb County,1,Alabama,MS_007,7,Attala County,28,Mississippi,similar
MS_007,AL_007,0.8781797422572793,MS_007,7,Attala County,28,Mississippi,AL_007,7,Bibb County,1,Alabama,similar
MT_007,MT_009,0.8775810624446906,MT_007,7,Broadwater County,30,Montana,MT_009,9,Carbon County,30,Montana,similar
MT_009,MT_007,0.8775810624446906,MT_009,9,Carbon County,30,Montana,MT_007,7,Broadwater County,30,Montana,similar
AL_005,NC_007,0.8763747523789035,AL_005,5,Barbour County,1,Alabama,NC_007,7,Anson County,37,North Carolina,similar
NC_007,AL_005,0.8763747523789035,NC_007,7,Anson County,37,North Carolina,AL_005,5,Barbour County,1,Alabama,similar
MS_009,AR_003,0.8760780108720202,MS_009,9,Benton County,28,Mississippi,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,MS_009,0.8760780108720202,AR_003,3,Ashley County,5,Arkansas,MS_009,9,Benton County,28,Mississippi,similar
MS_001,MS_003,0.87579635023344,MS_001,1,Adams County,28,Mississippi,MS_003,3,Alcorn County,28,Mississippi,similar
MS_003,MS_001,0.87579635023344,MS_003,3,Alcorn County,28,Mississippi,MS_001,1,Adams County,28,Mississippi,similar
TN_005,WV_005,0.8756938223929883,TN_005,5,Benton County,47,Tennessee,WV_005,5,Boone County,54,West Virginia,similar
WV_005,TN_005,0.8756938223929883,WV_005,5,Boone County,54,West Virginia,TN_005,5,Benton County,47,Tennessee,similar
LA_009,MS_003,0.8741836283226079,LA_009,9,Avoyelles Parish,22,Louisiana,MS_003,3,Alcorn County,28,Mississippi,similar
MS_003,LA_009,0.8741836283226079,MS_003,3,Alcorn County,28,Mississippi,LA_009,9,Avoyelles Parish,22,Louisiana,similar
CA_001,NV_003,0.8737338919210019,CA_001,1,Alameda County,6,California,NV_003,3,Clark County,32,Nevada,similar
NV_003,CA_001,0.8737338919210019,NV_003,3,Clark County,32,Nevada,CA_001,1,Alameda County,6,California,similar
NM_001,CO_005,0.8735966057687597,NM_001,1,Bernalillo County,35,New Mexico,CO_005,5,Arapahoe County,8,Colorado,similar
CO_005,NM_001,0.8735966057687597,CO_005,5,Arapahoe County,8,Colorado,NM_001,1,Bernalillo County,35,New Mexico,similar
IA_005,NE_003,0.873562406766354,IA_005,5,Allamakee County,19,Iowa,NE_003,3,Antelope County,31,Nebraska,similar
NE_003,IA_005,0.873562406766354,NE_003,3,Antelope County,31,Nebraska,IA_005,5,Allamakee County,19,Iowa,similar
TN_003,TN_007,0.8735304857409328,TN_003,3,Bedford County,47,Tennessee,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,TN_003,0.8735304857409328,TN_007,7,Bledsoe County,47,Tennessee,TN_003,3,Bedford County,47,Tennessee,similar
SC_009,VA_001,0.8727045910217712,SC_009,9,Bamberg County,45,South Carolina,VA_001,1,Accomack County,51,Virginia,similar
VA_001,SC_009,0.8727045910217712,VA_001,1,Accomack County,51,Virginia,SC_009,9,Bamberg County,45,South Carolina,similar
OK_001,TN_007,0.8726952639498671,OK_001,1,Adair County,40,Oklahoma,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,OK_001,0.8726952639498671,TN_007,7,Bledsoe County,47,Tennessee,OK_001,1,Adair County,40,Oklahoma,similar
WY_003,WY_009,0.8724355092409395,WY_003,3,Big Horn County,56,Wyoming,WY_009,9,Converse County,56,Wyoming,similar
WY_009,WY_003,0.8724355092409395,WY_009,9,Converse County,56,Wyoming,WY_003,3,Big Horn County,56,Wyoming,similar
LA_009,SC_009,0.8723431930758409,LA_009,9,Avoyelles Parish,22,Louisiana,SC_009,9,Bamberg County,45,South Carolina,similar
SC_009,LA_009,0.8723431930758409,SC_009,9,Bamberg County,45,South Carolina,LA_009,9,Avoyelles Parish,22,Louisiana,similar
OH_001,KY_001,0.8722270015417527,OH_001,1,Adams County,39,Ohio,KY_001,1,Adair County,21,Kentucky,similar
KY_001,OH_001,0.8722270015417527,KY_001,1,Adair County,21,Kentucky,OH_001,1,Adams County,39,Ohio,similar
GA_001,MS_009,0.8714873057903194,GA_001,1,Appling County,13,Georgia,MS_009,9,Benton County,28,Mississippi,similar
MS_009,GA_001,0.8714873057903194,MS_009,9,Benton County,28,Mississippi,GA_001,1,Appling County,13,Georgia,similar
ND_009,IA_005,0.8713576589676943,ND_009,9,Bottineau County,38,North Dakota,IA_005,5,Allamakee County,19,Iowa,similar
IA_005,ND_009,0.8713576589676943,IA_005,5,Allamakee County,19,Iowa,ND_009,9,Bottineau County,38,North Dakota,similar
TN_005,AR_009,0.8712624389441026,TN_005,5,Benton County,47,Tennessee,AR_009,9,Boone County,5,Arkansas,similar
AR_009,TN_005,0.8712624389441026,AR_009,9,Boone County,5,Arkansas,TN_005,5,Benton County,47,Tennessee,similar
MS_003,AR_005,0.8703344926555018,MS_003,3,Alcorn County,28,Mississippi,AR_005,5,Baxter County,5,Arkansas,similar
AR_005,MS_003,0.8703344926555018,AR_005,5,Baxter County,5,Arkansas,MS_003,3,Alcorn County,28,Mississippi,similar
DE_001,NC_001,0.8698664828756011,DE_001,1,Kent County,10,Delaware,NC_001,1,Alamance County,37,North Carolina,similar
NC_001,DE_001,0.8698664828756011,NC_001,1,Alamance County,37,North Carolina,DE_001,1,Kent County,10,Delaware,similar
WV_005,MS_001,0.8698048769571758,WV_005,5,Boone County,54,West Virginia,MS_001,1,Adams County,28,Mississippi,similar
MS_001,WV_005,0.8698048769571758,MS_001,1,Adams County,28,Mississippi,WV_005,5,Boone County,54,West Virginia,similar
IA_005,IA_001,0.8695701508435952,IA_005,5,Allamakee County,19,Iowa,IA_001,1,Adair County,19,Iowa,similar
IA_001,IA_005,0.8695701508435952,IA_001,1,Adair County,19,Iowa,IA_005,5,Allamakee County,19,Iowa,similar
OK_001,OK_005,0.8689625143355364,OK_001,1,Adair County,40,Oklahoma,OK_005,5,Atoka County,40,Oklahoma,similar
OK_005,OK_001,0.8689625143355364,OK_005,5,Atoka County,40,Oklahoma,OK_001,1,Adair County,40,Oklahoma,similar
AL_003,FL_009,0.8687222254231309,AL_003,3,Baldwin County,1,Alabama,FL_009,9,Brevard County,12,Florida,similar
FL_009,AL_003,0.8687222254231309,FL_009,9,Brevard County,12,Florida,AL_003,3,Baldwin County,1,Alabama,similar
MT_001,MT_007,0.8685230543708817,MT_001,1,Beaverhead County,30,Montana,MT_007,7,Broadwater County,30,Montana,similar
MT_007,MT_001,0.8685230543708817,MT_007,7,Broadwater County,30,Montana,MT_001,1,Beaverhead County,30,Montana,similar
GA_001,KY_001,0.8684437774556231,GA_001,1,Appling County,13,Georgia,KY_001,1,Adair County,21,Kentucky,similar
KY_001,GA_001,0.8684437774556231,KY_001,1,Adair County,21,Kentucky,GA_001,1,Appling County,13,Georgia,similar
AL_007,SC_001,0.8681901482543576,AL_007,7,Bibb County,1,Alabama,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,AL_007,0.8681901482543576,SC_001,1,Abbeville County,45,South Carolina,AL_007,7,Bibb County,1,Alabama,similar
KY_001,TN_007,0.8679801572119316,KY_001,1,Adair County,21,Kentucky,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,KY_001,0.8679801572119316,TN_007,7,Bledsoe County,47,Tennessee,KY_001,1,Adair County,21,Kentucky,similar
SD_005,ND_003,0.8677825939339507,SD_005,5,Beadle County,46,South Dakota,ND_003,3,Barnes County,38,North Dakota,similar
ND_003,SD_005,0.8677825939339507,ND_003,3,Barnes County,38,North Dakota,SD_005,5,Beadle County,46,South Dakota,similar
AR_009,WV_005,0.8673326238916689,AR_009,9,Boone County,5,Arkansas,WV_005,5,Boone County,54,West Virginia,similar
WV_005,AR_009,0.8673326238916689,WV_005,5,Boone County,54,West Virginia,AR_009,9,Boone County,5,Arkansas,similar
CA_001,CO_001,0.8670213656642431,CA_001,1,Alameda County,6,California,CO_001,1,Adams County,8,Colorado,similar
CO_001,CA_001,0.8670213656642431,CO_001,1,Adams County,8,Colorado,CA_001,1,Alameda County,6,California,similar
MS_009,AL_007,0.866979526933742,MS_009,9,Benton County,28,Mississippi,AL_007,7,Bibb County,1,Alabama,similar
AL_007,MS_009,0.866979526933742,AL_007,7,Bibb County,1,Alabama,MS_009,9,Benton County,28,Mississippi,similar
NE_001,IA_001,0.8666211770888946,NE_001,1,Adams County,31,Nebraska,IA_001,1,Adair County,19,Iowa,similar
IA_001,NE_001,0.8666211770888946,IA_001,1,Adair County,19,Iowa,NE_001,1,Adams County,31,Nebraska,similar
KY_005,AL_007,0.866313510759456,KY_005,5,Anderson County,21,Kentucky,AL_007,7,Bibb County,1,Alabama,similar
AL_007,KY_005,0.866313510759456,AL_007,7,Bibb County,1,Alabama,KY_005,5,Anderson County,21,Kentucky,similar
TN_007,NC_007,0.8660588529886256,TN_007,7,Bledsoe County,47,Tennessee,NC_007,7,Anson County,37,North Carolina,similar
NC_007,TN_007,0.8660588529886256,NC_007,7,Anson County,37,North Carolina,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_003,KY_009,0.8657364343746968,TN_003,3,Bedford County,47,Tennessee,KY_009,9,Barren County,21,Kentucky,similar
KY_009,TN_003,0.8657364343746968,KY_009,9,Barren County,21,Kentucky,TN_003,3,Bedford County,47,Tennessee,similar
MS_003,VA_001,0.865507097659775,MS_003,3,Alcorn County,28,Mississippi,VA_001,1,Accomack County,51,Virginia,similar
VA_001,MS_003,0.865507097659775,VA_001,1,Accomack County,51,Virginia,MS_003,3,Alcorn County,28,Mississippi,similar
MS_007,AL_005,0.8650010790699093,MS_007,7,Attala County,28,Mississippi,AL_005,5,Barbour County,1,Alabama,similar
AL_005,MS_007,0.8650010790699093,AL_005,5,Barbour County,1,Alabama,MS_007,7,Attala County,28,Mississippi,similar
SC_003,NC_001,0.8648230564117971,SC_003,3,Aiken County,45,South Carolina,NC_001,1,Alamance County,37,North Carolina,similar
NC_001,SC_003,0.8648230564117971,NC_001,1,Alamance County,37,North Carolina,SC_003,3,Aiken County,45,South Carolina,similar
WV_001,AR_009,0.8647856224884871,WV_001,1,Barbour County,54,West Virginia,AR_009,9,Boone County,5,Arkansas,similar
AR_009,WV_001,0.8647856224884871,AR_009,9,Boone County,5,Arkansas,WV_001,1,Barbour County,54,West Virginia,similar
LA_001,LA_003,0.8643711046305059,LA_001,1,Acadia Parish,22,Louisiana,LA_003,3,Allen Parish,22,Louisiana,similar
LA_003,LA_001,0.8643711046305059,LA_003,3,Allen Parish,22,Louisiana,LA_001,1,Acadia Parish,22,Louisiana,similar
SC_001,AL_005,0.8641878064325826,SC_001,1,Abbeville County,45,South Carolina,AL_005,5,Barbour County,1,Alabama,similar
AL_005,SC_001,0.8641878064325826,AL_005,5,Barbour County,1,Alabama,SC_001,1,Abbeville County,45,South Carolina,similar
DE_003,CO_005,0.864059576064881,DE_003,3,New Castle County,10,Delaware,CO_005,5,Arapahoe County,8,Colorado,similar
CO_005,DE_003,0.864059576064881,CO_005,5,Arapahoe County,8,Colorado,DE_003,3,New Castle County,10,Delaware,similar
MS_001,LA_009,0.8631612396141654,MS_001,1,Adams County,28,Mississippi,LA_009,9,Avoyelles Parish,22,Louisiana,similar
LA_009,MS_001,0.8631612396141654,LA_009,9,Avoyelles Parish,22,Louisiana,MS_001,1,Adams County,28,Mississippi,similar
WV_005,WV_009,0.8630119844313199,WV_005,5,Boone County,54,West Virginia,WV_009,9,Brooke County,54,West Virginia,similar
WV_009,WV_005,0.8630119844313199,WV_009,9,Brooke County,54,West Virginia,WV_005,5,Boone County,54,West Virginia,similar
NC_007,KY_003,0.8628666803151802,NC_007,7,Anson County,37,North Carolina,KY_003,3,Allen County,21,Kentucky,similar
KY_003,NC_007,0.8628666803151802,KY_003,3,Allen County,21,Kentucky,NC_007,7,Anson County,37,North Carolina,similar
MS_009,VA_001,0.8627163701094924,MS_009,9,Benton County,28,Mississippi,VA_001,1,Accomack County,51,Virginia,similar
VA_001,MS_009,0.8627163701094924,VA_001,1,Accomack County,51,Virginia,MS_009,9,Benton County,28,Mississippi,similar
KY_001,WV_009,0.8622960002121363,KY_001,1,Adair County,21,Kentucky,WV_009,9,Brooke County,54,West Virginia,similar
WV_009,KY_001,0.8622960002121363,WV_009,9,Brooke County,54,West Virginia,KY_001,1,Adair County,21,Kentucky,similar
UT_005,UT_003,0.8616798921564339,UT_005,5,Cache County,49,Utah,UT_003,3,Box Elder County,49,Utah,similar
UT_003,UT_005,0.8616798921564339,UT_003,3,Box Elder County,49,Utah,UT_005,5,Cache County,49,Utah,similar
OR_005,ID_001,0.8611158687583008,OR_005,5,Clackamas County,41,Oregon,ID_001,1,Ada County,16,Idaho,similar
ID_001,OR_005,0.8611158687583008,ID_001,1,Ada County,16,Idaho,OR_005,5,Clackamas County,41,Oregon,similar
IA_005,IA_009,0.8610336812019664,IA_005,5,Allamakee County,19,Iowa,IA_009,9,Audubon County,19,Iowa,similar
IA_009,IA_005,0.8610336812019664,IA_009,9,Audubon County,19,Iowa,IA_005,5,Allamakee County,19,Iowa,similar
MO_009,NC_007,0.8610209620072548,MO_009,9,Barry County,29,Missouri,NC_007,7,Anson County,37,North Carolina,similar
NC_007,MO_009,0.8610209620072548,NC_007,7,Anson County,37,North Carolina,MO_009,9,Barry County,29,Missouri,similar
OH_001,WV_005,0.8609488557664376,OH_001,1,Adams County,39,Ohio,WV_005,5,Boone County,54,West Virginia,similar
WV_005,OH_001,0.8609488557664376,WV_005,5,Boone County,54,West Virginia,OH_001,1,Adams County,39,Ohio,similar
ID_005,WA_007,0.8608645913235923,ID_005,5,Bannock County,16,Idaho,WA_007,7,Chelan County,53,Washington,similar
WA_007,ID_005,0.8608645913235923,WA_007,7,Chelan County,53,Washington,ID_005,5,Bannock County,16,Idaho,similar
AR_003,LA_009,0.8604741205205849,AR_003,3,Ashley County,5,Arkansas,LA_009,9,Avoyelles Parish,22,Louisiana,similar
LA_009,AR_003,0.8604741205205849,LA_009,9,Avoyelles Parish,22,Louisiana,AR_003,3,Ashley County,5,Arkansas,similar
OK_001,KY_009,0.8603679435514019,OK_001,1,Adair County,40,Oklahoma,KY_009,9,Barren County,21,Kentucky,similar
KY_009,OK_001,0.8603679435514019,KY_009,9,Barren County,21,Kentucky,OK_001,1,Adair County,40,Oklahoma,similar
OK_001,MS_001,0.8601695219840172,OK_001,1,Adair County,40,Oklahoma,MS_001,1,Adams County,28,Mississippi,similar
MS_001,OK_001,0.8601695219840172,MS_001,1,Adams County,28,Mississippi,OK_001,1,Adair County,40,Oklahoma,similar
LA_007,AL_007,0.8601571326936392,LA_007,7,Assumption Parish,22,Louisiana,AL_007,7,Bibb County,1,Alabama,similar
AL_007,LA_007,0.8601571326936392,AL_007,7,Bibb County,1,Alabama,LA_007,7,Assumption Parish,22,Louisiana,similar
SC_001,AR_003,0.8593371044898888,SC_001,1,Abbeville County,45,South Carolina,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,SC_001,0.8593371044898888,AR_003,3,Ashley County,5,Arkansas,SC_001,1,Abbeville County,45,South Carolina,similar
KY_001,AL_005,0.8591122545298951,KY_001,1,Adair County,21,Kentucky,AL_005,5,Barbour County,1,Alabama,similar
AL_005,KY_001,0.8591122545298951,AL_005,5,Barbour County,1,Alabama,KY_001,1,Adair County,21,Kentucky,similar
OK_005,TN_007,0.8588958067867334,OK_005,5,Atoka County,40,Oklahoma,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,OK_005,0.8588958067867334,TN_007,7,Bledsoe County,47,Tennessee,OK_005,5,Atoka County,40,Oklahoma,similar
OR_005,MD_003,0.8585965562315512,OR_005,5,Clackamas County,41,Oregon,MD_003,3,Anne Arundel County,24,Maryland,similar
MD_003,OR_005,0.8585965562315512,MD_003,3,Anne Arundel County,24,Maryland,OR_005,5,Clackamas County,41,Oregon,similar
OK_005,SC_001,0.8585016795946528,OK_005,5,Atoka County,40,Oklahoma,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,OK_005,0.8585016795946528,SC_001,1,Abbeville County,45,South Carolina,OK_005,5,Atoka County,40,Oklahoma,similar
CA_003,CO_003,0.8584985385136604,CA_003,3,Alpine County,6,California,CO_003,3,Alamosa County,8,Colorado,similar
